method,query_kind,adapters,predicted_score,heldout_score,feasible,predicted_weights,heldout_weights,coefficient_regret,margins,obstructing_tasks,certificate_type,grid_points,primal_upper,dual_lower,certificate_gap,dual_weights,certificate_message,psd_projected,quadratic_min_eigenvalue,quadratic_psd_adjustment,error,slice_id
dare_linear,pair,taronklm_trained_model+mrhungddddh_fe499423_02f3_4cfd,12.472195687623469,-0.6484987704934314,1,"[0.568379165191868, 0.43162083480813196]","[0.8, 0.2]",0.295483003412427,"{""mrhungddddh_fe499423_02f3_4cfd"": 15.393754768371615, ""taronklm_trained_model"": 0.6484987704934314}",taronklm_trained_model,continuous_primal_dual_psd,4,12.472195687623469,12.472195687623469,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,37.6421213150024,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,tuanna08go_7647f014_8af3_4266+hongngo_687b8c72_c89b_4cb7_b7c,24.2416507720947,3.2378704071044595,0,"[0.2, 0.8]","[0.8, 0.2]",12.620925903320312,"{""hongngo_687b8c72_c89b_4cb7_b7c"": -3.2378704071044595, ""tuanna08go_7647f014_8af3_4266"": -0.22337161009247866}",hongngo_687b8c72_c89b_4cb7_b7c,continuous_primal_dual_psd,4,24.2416507720947,24.2416507720947,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-348.9580750465392,348.9580750465392,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,laquythang_efe15045_778f_4dfa+versil91_63cd5c4a_5a68_4c25_bd,-2.57045355837231,1.126137447357145,0,"[0.28449081006210547, 0.7155091899378945]","[0.4, 0.6]",0.0923871935305671,"{""laquythang_efe15045_778f_4dfa"": -1.126137447357145, ""versil91_63cd5c4a_5a68_4c25_bd"": -0.07037413798217693}",laquythang_efe15045_778f_4dfa,continuous_primal_dual_psd,4,-2.57045355837231,-2.57045355837231,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,171.29056405276353,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,cunghoctienganh_4909ad74_a335+nhoxinh_2f944a50_cbd3_4334_af8,38.58808078552536,28.462234210967985,0,"[0.4325255360295631, 0.5674744639704369]","[0.4, 0.6]",0.0,"{""cunghoctienganh_4909ad74_a335"": -17.991676998138395, ""nhoxinh_2f944a50_cbd3_4334_af8"": -28.462234210967985}",nhoxinh_2f944a50_cbd3_4334_af8,continuous_primal_dual_psd,4,38.58808078552536,38.58808078552536,0.0,"[0.9999999999999997, 3.33066907387547e-16]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,165.65576195716827,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,datlaaaaaaa_cc1f8701_0976_4f48+versil91_121ef6e9_0ded_4fc3_8c,7.316475582122774,8.408334922790495,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""datlaaaaaaa_cc1f8701_0976_4f48"": -7.366648387908903, ""versil91_121ef6e9_0ded_4fc3_8c"": -8.408334922790495}",versil91_121ef6e9_0ded_4fc3_8c,continuous_primal_dual_psd,4,7.316475582122774,7.316475582122774,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-18.438845872879103,18.438845872879103,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,adammandic87_3d7a58a6_4380_4e3+phungkhaccuong_731c6dec_a942_4,-0.1631226488403396,-4.219862747192416,1,"[0.6761216334526914, 0.3238783665473086]","[0.6, 0.4]",0.0,"{""adammandic87_3d7a58a6_4380_4e3"": 8.53879146575931, ""phungkhaccuong_731c6dec_a942_4"": 4.2198627471924155}",phungkhaccuong_731c6dec_a942_4,continuous_primal_dual_psd,4,-0.1631226488403396,-0.1631226488413141,9.744982598647312e-13,"[0.7809122807065232, 0.21908771929347678]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,14.59112911464022,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,duyphu_0112d9da_9934_4614_b233+denbeo_d9ae91c0_fed9_4fb4_8ddd,71.50505513415716,44.4980771064758,0,"[0.58543142687127, 0.41456857312872997]","[0.6, 0.4]",0.0,"{""denbeo_d9ae91c0_fed9_4fb4_8ddd"": -24.57820482254025, ""duyphu_0112d9da_9934_4614_b233"": -44.4980771064758}",duyphu_0112d9da_9934_4614_b233,continuous_primal_dual_psd,4,71.50505513415716,71.50505513415716,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,650.3309309482576,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,phungkhaccuong_2b1522e6_bef2_7+nhung03_7b6cdc3c_7130_4c2c_a2c,35.79691106516269,46.021953296661344,0,"[0.5656305081643416, 0.43436949183565843]","[0.4, 0.6]",9.613943099975586,"{""nhung03_7b6cdc3c_7130_4c2c_a2c"": -35.81215448379513, ""phungkhaccuong_2b1522e6_bef2_7"": -46.021953296661344}",phungkhaccuong_2b1522e6_bef2_7,continuous_primal_dual_psd,4,35.79691106516269,35.79691106516269,0.0,"[0.8601815330154566, 0.13981846698454345]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,482.0074141025542,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,hongngo_7e251dfc_e0f7_4f73_aae+nhung02_08157847_d833_4d45_90f,76.28713793754576,60.29937572479245,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""hongngo_7e251dfc_e0f7_4f73_aae"": -56.28712482452389, ""nhung02_08157847_d833_4d45_90f"": -60.29937572479245}",nhung02_08157847_d833_4d45_90f,continuous_primal_dual_psd,4,76.28713793754576,76.28713793754576,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-358.4277629852296,358.4277629852296,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,versil91_8444c3be_8779_4769_a0+datlaaaaaaa_e8cccbe1_c136_409a,14.063008867319034,21.86478681564328,0,"[0.5813082546836028, 0.4186917453163972]","[0.8, 0.2]",0.3124952316284179,"{""datlaaaaaaa_e8cccbe1_c136_409a"": -21.864786815643278, ""versil91_8444c3be_8779_4769_a0"": -2.0220327805256524}",datlaaaaaaa_e8cccbe1_c136_409a,continuous_primal_dual_psd,4,14.063008867319034,14.063008867319034,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,150.08538961410525,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,hongngo_9d92894f_7b7b_49e0_8f3+versil91_474890ea_012d_4a25_96,2.0731994265519096,0.4179516523424295,0,"[0.20512484913931422, 0.7948751508606857]","[0.2, 0.8]",0.0,"{""hongngo_9d92894f_7b7b_49e0_8f3"": 1.572701263427767, ""versil91_474890ea_012d_4a25_96"": -0.4179516523424295}",versil91_474890ea_012d_4a25_96,continuous_primal_dual_psd,4,2.0731994265519096,2.0731994265418625,1.0047074283647817e-11,"[0.038410052593065784, 0.9615899474069343]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,46.87502980232228,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,lhong4759_f68c5c87_934d_4399_b+cunghoctienganh_4909ad74_a335,55.03999947202824,56.324997615814176,0,"[0.4481386942413415, 0.5518613057586585]","[0.4, 0.6]",0.0,"{""cunghoctienganh_4909ad74_a335"": -56.324997615814176, ""lhong4759_f68c5c87_934d_4399_b"": -44.39390010833737}",cunghoctienganh_4909ad74_a335,continuous_primal_dual_psd,4,55.03999947202824,55.03999947202824,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,518.9394950866698,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,tuanna08go_6af2bb68_a65f_4331+nbninh_0d8b128b_8753_46c3_b80f,37.85725023999241,0.4214290385338499,0,"[0.3429747861769199, 0.6570252138230801]","[0.8, 0.2]",3.283372234812065,"{""nbninh_0d8b128b_8753_46c3_b80f"": 2.785584259033236, ""tuanna08go_6af2bb68_a65f_4331"": -0.42142903853384994}",tuanna08go_6af2bb68_a65f_4331,continuous_primal_dual_psd,4,37.85725023999241,37.8572502399896,2.8137492336099967e-12,"[0.5259356659138009, 0.47406433408619914]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-168.59740018844613,168.59740018844613,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,versil91_01a5620a_fb5f_4bab_94+denbeo_d9ae91c0_fed9_4fb4_8ddd,92.28334970474242,2.672284508991285,0,"[0.2, 0.8]","[0.8, 0.2]",43.38026981229775,"{""denbeo_d9ae91c0_fed9_4fb4_8ddd"": -1.148715686798063, ""versil91_01a5620a_fb5f_4bab_94"": -2.672284508991285}",versil91_01a5620a_fb5f_4bab_94,continuous_primal_dual_psd,4,92.28334970474242,92.28334970474242,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-544.7441339492797,544.7441339492797,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,phungkhaccuong_a992b7f5_9d18_c+datlaaaaaaa_0dbe42c8_b07b_4785,48.71954954496211,27.743259143829317,0,"[0.6064093115685824, 0.39359068843141765]","[0.8, 0.2]",4.831743240356445,"{""datlaaaaaaa_0dbe42c8_b07b_4785"": -27.743259143829313, ""phungkhaccuong_a992b7f5_9d18_c"": -14.762511920928922}",datlaaaaaaa_0dbe42c8_b07b_4785,continuous_primal_dual_psd,4,48.71954954496211,48.71954954496211,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,146.30675315856934,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,versil91_e9f26c47_9b78_4e3f_81+tuanna08go_7647f014_8af3_4266,0.0213631171230787,-0.2478394383543421,1,"[0.2, 0.8]","[0.8, 0.2]",0.0932694211827003,"{""tuanna08go_7647f014_8af3_4266"": 0.24783943835434216, ""versil91_e9f26c47_9b78_4e3f_81"": 3.966671752929699}",tuanna08go_7647f014_8af3_4266,continuous_primal_dual_psd,4,0.0213631171230787,0.0213631171230787,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-29.03192785354133,29.03192785354133,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,duyphu_4909ad74_a335_4972_9ed8+mrhungddddh_9b1deaac_4565_48f2,32.52198405265835,24.77780885696408,0,"[0.20000000000000362, 0.7999999999999964]","[0.8, 0.2]",34.195053577423096,"{""duyphu_4909ad74_a335_4972_9ed8"": -24.77780885696408, ""mrhungddddh_9b1deaac_4565_48f2"": -16.733661365509}",duyphu_4909ad74_a335_4972_9ed8,continuous_primal_dual_psd,4,32.52198405265835,32.52198405265835,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-176.9648492336273,176.9648492336273,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,thaffggg_8c87f3d3_d4bb_475a_a8+nhung02_08157847_d833_4d45_90f,87.10556509341995,61.11958332061764,0,"[0.5014999587494181, 0.4985000412505819]","[0.6, 0.4]",0.0,"{""nhung02_08157847_d833_4d45_90f"": -58.43236751556393, ""thaffggg_8c87f3d3_d4bb_475a_a8"": -61.11958332061764}",thaffggg_8c87f3d3_d4bb_475a_a8,continuous_primal_dual_psd,4,87.10556509341995,87.10556509341995,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,331.91293478012045,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,taronklm_trained_model+duyphu_7aba420b_74ac_4209_b514,-6.61217800774952,-0.9310737425862144,1,"[0.37126704622282647, 0.6287329537771735]","[0.4, 0.6]",0.0,"{""duyphu_7aba420b_74ac_4209_b514"": 32.05786638259891, ""taronklm_trained_model"": 0.9310737425862144}",taronklm_trained_model,continuous_primal_dual_psd,4,-6.61217800774952,-6.61217800774952,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,667.9686903953548,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,datlaaaaaaa_cc1f8701_0976_4f48+nbninh_c4ae10ba_efe4_401e_8dd7,10.262926292419392,22.4110991477966,0,"[0.2, 0.8]","[0.4, 0.6]",3.445518016815185,"{""datlaaaaaaa_cc1f8701_0976_4f48"": -9.24164361953732, ""nbninh_c4ae10ba_efe4_401e_8dd7"": -22.411099147796598}",nbninh_c4ae10ba_efe4_401e_8dd7,continuous_primal_dual_psd,4,10.262926292419392,10.262926292419392,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-5.664060753771638,5.664060753771638,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,mrhungddddh_911f6275_22fd_4f41+mrhunghddddd_d692685b_fdb4_477,20.63348002433773,7.679167461395231,0,"[0.8, 0.19999999999999996]","[0.8, 0.2]",0.0,"{""mrhungddddh_911f6275_22fd_4f41"": -7.679167461395231, ""mrhunghddddd_d692685b_fdb4_477"": -6.325009536743131}",mrhungddddh_911f6275_22fd_4f41,continuous_primal_dual_psd,4,20.63348002433773,20.63348002433773,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-19.17630434036248,19.17630434036248,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,laquythang_8444c3be_8779_4769+chauhoang_4909ad74_a335_4972_9,58.106246662139824,40.3874904632568,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""chauhoang_4909ad74_a335_4972_9"": -16.919413280487028, ""laquythang_8444c3be_8779_4769"": -40.3874904632568}",laquythang_8444c3be_8779_4769,continuous_primal_dual_psd,4,58.106246662139824,58.106246662139824,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-468.8230156898499,468.8230156898499,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,chauhoang_2aa4f343_5524_f86e_b+duyphu_0112d9da_9934_4614_b233,40.00142629490285,31.901922893524137,0,"[0.37086049944464305, 0.629139500555357]","[0.2, 0.8]",12.543702125549316,"{""chauhoang_2aa4f343_5524_f86e_b"": -28.07178802490231, ""duyphu_0112d9da_9934_4614_b233"": -31.901922893524137}",duyphu_0112d9da_9934_4614_b233,continuous_primal_dual_psd,4,40.00142629490285,40.00142629490285,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,491.1221563816067,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,tuanna08go_c1cf0152_7ae6_43b6+versil91_63cd5c4a_5a68_4c25_bd,2.3458547115325565,0.2185204023244154,0,"[0.2, 0.8]","[0.4, 0.6]",0.3333333333333333,"{""tuanna08go_c1cf0152_7ae6_43b6"": 3.2015293121338217, ""versil91_63cd5c4a_5a68_4c25_bd"": -0.21852040232441547}",versil91_63cd5c4a_5a68_4c25_bd,continuous_primal_dual_psd,4,2.3458547115325565,2.3458547115325565,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-65.10436534881593,65.10436534881593,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
dare_linear,pair,cunghoctienganh_b7496e73_1762+hongngo_687b8c72_c89b_4cb7_b7c,33.76245984390211,38.09584684371945,0,"[0.5661903204915631, 0.43380967950843685]","[0.6, 0.4]",0.0,"{""cunghoctienganh_b7496e73_1762"": -38.09584684371945, ""hongngo_687b8c72_c89b_4cb7_b7c"": -24.70642633438107}",cunghoctienganh_b7496e73_1762,continuous_primal_dual_psd,4,33.76245984390211,33.76245984390211,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,218.75023841857896,0.0,,qwen25_real_m50_balanced_random_seed20260503_dare_linear_e8_dare_linear
