method,query_kind,adapters,predicted_score,heldout_score,feasible,predicted_weights,heldout_weights,coefficient_regret,margins,obstructing_tasks,error
linear,pair,flex+brainstorming,36.13875217437741,18.527916145324674,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""brainstorming"": -18.527916145324674, ""flex"": -14.405694675445524}",brainstorming,
linear,pair,flex+creative,45.39132781028745,30.154743862152067,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""creative"": -27.8933555603027, ""flex"": -30.154743862152067}",flex,
linear,pair,flex+company,80.32616562843322,74.90787811279293,0,"[0.6, 0.4]","[0.4, 0.6]",8.31362009048462,"{""company"": -55.484989356994596, ""flex"": -74.90787811279293}",flex,
linear,pair,flex+docker,152.2502381324769,170.6238300323486,0,"[0.8, 0.2]","[0.8, 0.2]",0.0,"{""docker"": -108.58271427154537, ""flex"": -170.6238300323486}",flex,
linear,pair,flex+gsm8k,107.92068786621097,77.90068693161007,0,"[0.6, 0.4]","[0.4, 0.6]",4.545557498931885,"{""flex"": -77.90068693161007, ""gsm8k"": -17.946913909912077}",flex,
linear,pair,flex+textsql,47.85371251106263,55.91038770675656,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""flex"": -55.91038770675656, ""textsql"": 0.44918872399823684}",flex,
linear,pair,energy+physics,69.13158483505248,57.23254985809323,0,"[0.8, 0.2]","[0.8, 0.2]",0.0,"{""energy"": -44.24966878890988, ""physics"": -57.23254985809323}",physics,
linear,pair,energy+empathy,14.435414743423443,9.954920482635465,0,"[0.4, 0.6]","[0.4, 0.6]",0.0,"{""empathy"": 0.017599638877142925, ""energy"": -9.954920482635465}",energy,
linear,pair,energy+brainstorming,34.663509798049915,16.99855632781979,0,"[0.4, 0.6]","[0.2, 0.8]",4.356324672698975,"{""brainstorming"": -16.99855632781979, ""energy"": -16.665449810028043}",brainstorming,
linear,pair,energy+creative,31.918299865722638,18.092921447753874,0,"[0.4, 0.6]","[0.2, 0.8]",0.8194208145141602,"{""creative"": -18.092921447753874, ""energy"": -18.021419715881315}",creative,
linear,pair,energy+company,50.90226001739502,52.09217376708981,0,"[0.8, 0.2]","[0.6, 0.4]",0.004410743713378906,"{""company"": -52.09217376708981, ""energy"": -26.855936717987028}",company,
linear,pair,energy+docker,58.84510107040409,44.14927072525021,0,"[0.8, 0.2]","[0.8, 0.2]",0.0,"{""docker"": -39.87509317398068, ""energy"": -44.14927072525021}",energy,
linear,pair,energy+gsm8k,47.98753685951229,44.328513813018766,0,"[0.8, 0.2]","[0.8, 0.2]",0.0,"{""energy"": -44.328513813018766, ""gsm8k"": -11.496856880187956}",energy,
linear,pair,energy+textsql,37.945382070541385,29.599312019348112,0,"[0.4, 0.6]","[0.2, 0.8]",0.31375885009765625,"{""energy"": -29.599312019348112, ""textsql"": 0.6508798443917354}",energy,
linear,pair,physics+empathy,32.44875020980836,16.624823284149137,0,"[0.4, 0.6]","[0.4, 0.6]",0.0,"{""empathy"": -1.1396275134050668, ""physics"": -16.624823284149137}",physics,
linear,pair,physics+brainstorming,28.947506022453297,16.273000907897917,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""brainstorming"": -13.936331939697233, ""physics"": -16.273000907897917}",physics,
linear,pair,physics+creative,41.814458441734345,22.035530281066862,0,"[0.4, 0.6]","[0.2, 0.8]",5.134797096252441,"{""creative"": -22.035530281066862, ""physics"": -21.73997468948361}",creative,
linear,pair,physics+company,61.77119858264926,48.9813477516174,0,"[0.4, 0.6]","[0.4, 0.6]",0.0,"{""company"": -34.30279798507687, ""physics"": -48.9813477516174}",physics,
linear,pair,physics+docker,84.51116390228273,73.46158332824703,0,"[0.4, 0.6]","[0.6, 0.4]",3.7592649459838867,"{""docker"": -66.82663269042965, ""physics"": -73.46158332824703}",physics,
linear,pair,physics+gsm8k,113.6045063257218,112.61470623016353,0,"[0.4, 0.6]","[0.2, 0.8]",6.676506996154785,"{""gsm8k"": -51.35439939498898, ""physics"": -112.61470623016353}",physics,
linear,pair,physics+textsql,46.936881613731394,26.85183591842648,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""physics"": -26.85183591842648, ""textsql"": 0.33072633515949146}",physics,
linear,pair,empathy+brainstorming,16.773634624481176,9.175732803344694,0,"[0.4, 0.6]","[0.4, 0.6]",0.0,"{""brainstorming"": -9.175732803344694, ""empathy"": 0.050736569552136644}",brainstorming,
linear,pair,empathy+creative,10.736314725875834,0.8978874206542642,0,"[0.4, 0.6]","[0.4, 0.6]",0.0,"{""creative"": -0.8978874206542642, ""empathy"": 0.35406451496042807}",creative,
linear,pair,empathy+company,9.654445719718908,10.204365921020475,0,"[0.6, 0.4]","[0.8, 0.2]",0.28731822967529297,"{""company"": -10.204365921020475, ""empathy"": 0.5137026485043846}",company,
linear,pair,empathy+docker,18.850145411491326,9.158900451660124,0,"[0.8, 0.2]","[0.6, 0.4]",14.576542377471924,"{""docker"": -9.158900451660124, ""empathy"": -0.7365250791147928}",docker,
linear,pair,empathy+gsm8k,-0.10056232507438878,0.007363407520184689,0,"[0.8, 0.2]","[0.6, 0.4]",0.006299629963473014,"{""empathy"": -0.007363407520184689, ""gsm8k"": 17.94418983459476}",empathy,
linear,pair,empathy+textsql,0.20169764016144748,0.48544251100242786,0,"[0.4, 0.6]","[0.6, 0.4]",0.06819214573304389,"{""empathy"": -0.37569632694774585, ""textsql"": -0.48544251100242786}",textsql,
linear,pair,brainstorming+creative,33.82816977500916,20.547917556762663,0,"[0.8, 0.2]","[0.8, 0.2]",0.0,"{""brainstorming"": -20.547917556762663, ""creative"": -18.570903015136686}",brainstorming,
linear,pair,brainstorming+company,21.48306674957277,11.56701154708859,0,"[0.6, 0.4]","[0.6, 0.4]",0.0,"{""brainstorming"": -2.051404190063444, ""company"": -11.56701154708859}",company,
linear,pair,brainstorming+docker,39.48051340579984,42.78214282989499,0,"[0.8, 0.2]","[0.6, 0.4]",2.1312952041625977,"{""brainstorming"": -42.78214282989499, ""docker"": -36.3276988983154}",brainstorming,
linear,pair,brainstorming+gsm8k,26.23135514259333,16.02332897186276,0,"[0.8, 0.2]","[0.8, 0.2]",0.0,"{""brainstorming"": -16.02332897186276, ""gsm8k"": 9.08505611419681}",brainstorming,
linear,pair,brainstorming+textsql,8.38260955810543,15.113356781005827,0,"[0.2, 0.8]","[0.8, 0.2]",23.58384132385254,"{""brainstorming"": -15.113356781005827, ""textsql"": -1.256476564303856}",brainstorming,
linear,pair,creative+company,15.426173281669548,13.945403766632047,0,"[0.6, 0.4]","[0.6, 0.4]",0.0,"{""company"": -13.945403766632047, ""creative"": -12.920788002014127}",company,
linear,pair,creative+docker,44.34041209220885,41.00148983001706,0,"[0.8, 0.2]","[0.6, 0.4]",9.983909130096436,"{""creative"": -41.00148983001706, ""docker"": -37.622812461852995}",creative,
linear,pair,creative+gsm8k,32.834802937507625,23.134282302856413,0,"[0.8, 0.2]","[0.8, 0.2]",0.0,"{""creative"": -23.134282302856413, ""gsm8k"": -4.483607482910124}",creative,
linear,pair,creative+textsql,15.130325627326911,9.918502044677702,0,"[0.8, 0.2]","[0.6, 0.4]",1.8846511840820312,"{""creative"": -9.918502044677702, ""textsql"": 0.13085297677770547}",creative,
linear,pair,company+docker,62.189293575286854,52.3438007354736,0,"[0.6, 0.4]","[0.6, 0.4]",0.0,"{""company"": -52.3438007354736, ""docker"": -36.043694686889616}",company,
linear,pair,company+gsm8k,33.750757646560686,42.72008247375485,0,"[0.4, 0.6]","[0.4, 0.6]",0.0,"{""company"": -42.72008247375485, ""gsm8k"": 16.379877853393587}",company,
linear,pair,company+textsql,4.920758676528898,20.610383224487272,0,"[0.4, 0.6]","[0.4, 0.6]",0.0,"{""company"": -20.610383224487272, ""textsql"": 0.45310411900114045}",company,
linear,pair,docker+gsm8k,49.138594937324484,25.557330322265592,0,"[0.6, 0.4]","[0.6, 0.4]",0.0,"{""docker"": -25.557330322265592, ""gsm8k"": 6.570884513855013}",docker,
linear,pair,docker+textsql,25.9179634571075,23.91292161941525,0,"[0.2, 0.8]","[0.4, 0.6]",1.5316963195800781,"{""docker"": -23.91292161941525, ""textsql"": -0.5525205880089279}",docker,
linear,pair,gsm8k+textsql,-0.43699503434790515,-0.6769358325811801,1,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""gsm8k"": 1.4635651588440268, ""textsql"": 0.6769358325811801}",textsql,
linear,triple,conversation+colorist+flex,36.43503494262698,13.443282318115202,0,"[0.4, 0.2, 0.4]","[0.4, 0.4, 0.2]",1.296234130859375,"{""colorist"": -10.08467979431149, ""conversation"": -8.60443475905544, ""flex"": -13.443282318115202}",flex,
linear,triple,conversation+colorist+energy,30.94243116378781,14.968231391906706,0,"[0.4, 0.2, 0.4]","[0.2, 0.4, 0.4]",1.9472837448120117,"{""colorist"": -13.5360033035278, ""conversation"": -14.500070588428434, ""energy"": -14.968231391906706}",energy,
linear,triple,conversation+colorist+physics,51.64370841979981,38.451603126525846,0,"[0.6, 0.2, 0.2]","[0.6, 0.2, 0.2]",0.0,"{""colorist"": -37.551191520690885, ""conversation"": -11.929810478277654, ""physics"": -38.451603126525846}",physics,
linear,triple,conversation+colorist+empathy,8.509162139892561,1.1235305705350889,0,"[0.2, 0.4, 0.4]","[0.2, 0.4, 0.4]",0.0,"{""colorist"": 0.7691114425659507, ""conversation"": -1.1235305705350889, ""empathy"": 0.5004875349218085}",conversation,
linear,triple,conversation+colorist+brainstorming,19.118455123901363,11.54933280944821,0,"[0.4, 0.2, 0.4]","[0.2, 0.2, 0.6]",1.7646312713623047,"{""brainstorming"": -9.955886077880827, ""colorist"": -11.54933280944821, ""conversation"": -2.3182068897589447}",colorist,
linear,triple,conversation+colorist+creative,21.953645420074437,14.722684097290006,0,"[0.4, 0.4, 0.2]","[0.2, 0.4, 0.4]",3.0411720275878906,"{""colorist"": -14.722684097290006, ""conversation"": -10.330699399998371, ""creative"": -9.561589431762663}",colorist,
linear,triple,conversation+colorist+company,3.8312108039855692,11.927691173553434,0,"[0.4, 0.2, 0.4]","[0.4, 0.2, 0.4]",0.0,"{""colorist"": -10.476473045349088, ""company"": -11.927691173553434, ""conversation"": 4.0899173458750795}",company,
linear,triple,conversation+colorist+docker,45.19402093887326,36.41473360061642,0,"[0.4, 0.2, 0.4]","[0.4, 0.2, 0.4]",0.0,"{""colorist"": -36.11424274444577, ""conversation"": -6.52960692094918, ""docker"": -36.41473360061642}",docker,
linear,triple,conversation+colorist+gsm8k,16.803696823120184,13.388755989074674,0,"[0.4, 0.4, 0.2]","[0.4, 0.4, 0.2]",0.0,"{""colorist"": -13.388755989074674, ""conversation"": -10.973723047121892, ""gsm8k"": 18.53271417617801}",colorist,
linear,triple,conversation+colorist+textsql,0.5682898088352587,2.75917526450142,0,"[0.4, 0.2, 0.4]","[0.4, 0.2, 0.4]",0.0,"{""colorist"": 1.9961565017700522, ""conversation"": -2.75917526450142, ""textsql"": -0.36774626897000484}",conversation,
linear,triple,conversation+flex+energy,45.46119279861449,22.544458580017057,0,"[0.6, 0.2, 0.2]","[0.4, 0.2, 0.4]",2.6108384132385254,"{""conversation"": -8.773530980932929, ""energy"": -21.272292804717985, ""flex"": -22.544458580017057}",flex,
linear,triple,conversation+flex+physics,55.451205444335955,35.92727489471432,0,"[0.4, 0.4, 0.2]","[0.6, 0.2, 0.2]",3.788590431213379,"{""conversation"": -8.221837269048628, ""flex"": -32.67183609008786, ""physics"": -35.92727489471432}",physics,
linear,triple,conversation+flex+empathy,28.592231941223133,9.907856655120817,0,"[0.4, 0.2, 0.4]","[0.4, 0.2, 0.4]",0.0,"{""conversation"": -0.7933737164807687, ""empathy"": 0.26679442928908326, ""flex"": -9.907856655120817}",flex,
linear,triple,conversation+flex+brainstorming,29.68178100585936,14.771297645568815,0,"[0.4, 0.2, 0.4]","[0.2, 0.2, 0.6]",4.848718643188477,"{""brainstorming"": -14.771297645568815, ""conversation"": -0.1356660346540058, ""flex"": -8.064916801452604}",brainstorming,
linear,triple,conversation+flex+creative,33.675554466247554,17.754605484008756,0,"[0.4, 0.2, 0.4]","[0.4, 0.2, 0.4]",0.0,"{""conversation"": -1.3826229346728842, ""creative"": -17.754605484008756, ""flex"": -13.958326053619352}",creative,
linear,triple,conversation+flex+company,47.222021293640175,26.893332672119108,0,"[0.6, 0.2, 0.2]","[0.4, 0.2, 0.4]",0.66680908203125,"{""company"": -26.893332672119108, ""conversation"": 6.086474108000283, ""flex"": -23.070624542236295}",company,
linear,triple,conversation+flex+docker,60.61075038909914,55.83238906860348,0,"[0.6, 0.2, 0.2]","[0.6, 0.2, 0.2]",0.0,"{""conversation"": -3.2641082465342026, ""docker"": -55.83238906860348, ""flex"": -34.570422840118376}",docker,
linear,triple,conversation+flex+gsm8k,51.984217834472645,30.166223716735807,0,"[0.6, 0.2, 0.2]","[0.6, 0.2, 0.2]",0.0,"{""conversation"": -9.76789211461592, ""flex"": -30.166223716735807, ""gsm8k"": 5.555888938903841}",flex,
linear,triple,conversation+flex+textsql,21.729627323150634,12.57242269515988,0,"[0.4, 0.2, 0.4]","[0.4, 0.2, 0.4]",0.0,"{""conversation"": -3.6446988911050493, ""flex"": -12.57242269515988, ""textsql"": -0.22943962833133924}",flex,
linear,triple,conversation+energy+physics,54.84417982101442,35.37687368392941,0,"[0.4, 0.4, 0.2]","[0.4, 0.4, 0.2]",0.0,"{""conversation"": -19.139285743599856, ""energy"": -23.08734960556027, ""physics"": -35.37687368392941}",physics,
linear,triple,conversation+energy+empathy,15.04791088104248,6.8552643775939615,0,"[0.2, 0.4, 0.4]","[0.2, 0.4, 0.4]",0.0,"{""conversation"": -3.715049288780556, ""empathy"": 0.3086090811720844, ""energy"": -6.8552643775939615}",energy,
linear,triple,conversation+energy+brainstorming,29.521814060211163,9.293225479125944,0,"[0.4, 0.4, 0.2]","[0.4, 0.2, 0.4]",4.460883140563965,"{""brainstorming"": -9.293225479125944, ""conversation"": -1.839149491517089, ""energy"": -6.480780315399137}",brainstorming,
linear,triple,conversation+energy+creative,33.690252971649144,15.999153327941862,0,"[0.2, 0.6, 0.2]","[0.4, 0.2, 0.4]",4.094970226287842,"{""conversation"": -4.333198722841935, ""creative"": -14.96136493682858, ""energy"": -15.999153327941862}",energy,
linear,triple,conversation+energy+company,35.91763086318978,26.491311264038053,0,"[0.4, 0.4, 0.2]","[0.6, 0.2, 0.2]",2.3067116737365723,"{""company"": -26.491311264038053, ""conversation"": 0.5335738264673653, ""energy"": -14.712229442596403}",company,
linear,triple,conversation+energy+docker,56.28238029479978,36.94838590621945,0,"[0.2, 0.6, 0.2]","[0.2, 0.4, 0.4]",5.584466457366943,"{""conversation"": -15.3220687334302, ""docker"": -34.88900966644284, ""energy"": -36.94838590621945}",energy,
linear,triple,conversation+energy+gsm8k,34.132519435882585,22.31809206008908,0,"[0.4, 0.4, 0.2]","[0.4, 0.4, 0.2]",0.0,"{""conversation"": -13.518234796812042, ""energy"": -22.31809206008908, ""gsm8k"": 8.965274620056185}",energy,
linear,triple,conversation+energy+textsql,20.55019445419309,6.042209339141813,0,"[0.4, 0.2, 0.4]","[0.4, 0.2, 0.4]",0.0,"{""conversation"": -1.88153538039777, ""energy"": -6.042209339141813, ""textsql"": -0.15252898413831223}",energy,
linear,triple,conversation+physics+empathy,38.166621398925756,22.541454505920377,0,"[0.2, 0.4, 0.4]","[0.2, 0.2, 0.6]",4.676425457000732,"{""conversation"": -10.21026815394845, ""empathy"": -0.34007310163825794, ""physics"": -22.541454505920377}",physics,
linear,triple,conversation+physics+brainstorming,22.158125114440914,9.53669853210446,0,"[0.2, 0.2, 0.6]","[0.2, 0.2, 0.6]",0.0,"{""brainstorming"": -8.583262634277311, ""conversation"": 1.1850680850015882, ""physics"": -9.53669853210446}",physics,
linear,triple,conversation+physics+creative,45.46773738861082,27.306249809265104,0,"[0.2, 0.2, 0.6]","[0.4, 0.2, 0.4]",0.15366077423095703,"{""conversation"": -9.655262531498046, ""creative"": -25.590065193176237, ""physics"": -27.306249809265104}",physics,
linear,triple,conversation+physics+company,33.719709587097185,20.949950885772672,0,"[0.4, 0.4, 0.2]","[0.4, 0.4, 0.2]",0.0,"{""company"": -19.895806980133024, ""conversation"": -10.288428422512796, ""physics"": -20.949950885772672}",physics,
linear,triple,conversation+physics+docker,63.08682270050047,56.629374694824186,0,"[0.6, 0.2, 0.2]","[0.4, 0.2, 0.4]",7.01749324798584,"{""conversation"": -13.027854522173808, ""docker"": -47.993436527252165, ""physics"": -56.629374694824186}",physics,
linear,triple,conversation+physics+gsm8k,56.47539205551152,43.307307434082,0,"[0.6, 0.2, 0.2]","[0.6, 0.2, 0.2]",0.0,"{""conversation"": -18.67018870092669, ""gsm8k"": -8.47006149291989, ""physics"": -43.307307434082}",physics,
linear,triple,conversation+physics+textsql,34.687498283386226,22.457519245147672,0,"[0.4, 0.2, 0.4]","[0.2, 0.2, 0.6]",1.0859370231628418,"{""conversation"": -12.606293861269126, ""physics"": -22.457519245147672, ""textsql"": 0.18322033542536892}",physics,
linear,triple,conversation+empathy+brainstorming,12.809756469726532,9.05769176483151,0,"[0.4, 0.4, 0.2]","[0.2, 0.4, 0.4]",3.9697647094726562,"{""brainstorming"": -9.05769176483151, ""conversation"": 2.804206577856562, ""empathy"": 0.7686179185767092}",brainstorming,
linear,triple,conversation+empathy+creative,2.9269725799560278,-0.505928211102429,1,"[0.4, 0.2, 0.4]","[0.2, 0.4, 0.4]",3.9942573355530797,"{""conversation"": 1.2497878243168805, ""creative"": 0.7490604400635092, ""empathy"": 0.505928211102429}",empathy,
linear,triple,conversation+empathy+company,8.689168167114243,11.893764209747282,0,"[0.4, 0.4, 0.2]","[0.2, 0.6, 0.2]",0.7886528968811035,"{""company"": -11.893764209747282, ""conversation"": 1.882067255997952, ""empathy"": 1.1602946468875304}",company,
linear,triple,conversation+empathy+docker,20.553866100311275,23.283544254302946,0,"[0.2, 0.6, 0.2]","[0.2, 0.4, 0.4]",0.159454345703125,"{""conversation"": -5.380304186878773, ""docker"": -23.283544254302946, ""empathy"": -0.8105729011998197}",docker,
linear,triple,conversation+empathy+gsm8k,-0.14238429131190455,2.9013534920752297,0,"[0.4, 0.4, 0.2]","[0.4, 0.4, 0.2]",0.0,"{""conversation"": -2.9013534920752297, ""empathy"": 0.6564958498994934, ""gsm8k"": 13.457414436340365}",conversation,
linear,triple,conversation+empathy+textsql,0.16980702943169562,0.4288071199177179,0,"[0.2, 0.2, 0.6]","[0.4, 0.2, 0.4]",4.9455586102210916,"{""conversation"": -0.4061756666913028, ""empathy"": 0.5660530692344381, ""textsql"": -0.4288071199177179}",textsql,
linear,triple,conversation+brainstorming+creative,26.59237689971922,16.059091758727995,0,"[0.4, 0.2, 0.4]","[0.2, 0.6, 0.2]",4.76839542388916,"{""brainstorming"": -16.059091758727995, ""conversation"": 0.3051217650390166, ""creative"": -11.689999771118131}",brainstorming,
linear,triple,conversation+brainstorming+company,11.266067695617675,5.992832851409879,0,"[0.4, 0.4, 0.2]","[0.2, 0.6, 0.2]",4.5207977294921875,"{""brainstorming"": 1.5695541381836264, ""company"": -5.992832851409879, ""conversation"": 7.198841036500772}",company,
linear,triple,conversation+brainstorming+docker,42.29350395202634,47.470691871643034,0,"[0.2, 0.6, 0.2]","[0.2, 0.6, 0.2]",0.0,"{""brainstorming"": -29.947403144836393, ""conversation"": -0.3158347902456764, ""docker"": -47.470691871643034}",docker,
linear,triple,conversation+brainstorming+gsm8k,15.698722076415983,9.494951438903776,0,"[0.4, 0.4, 0.2]","[0.2, 0.6, 0.2]",3.873157501220703,"{""brainstorming"": -9.494951438903776, ""conversation"": -6.070195267292125, ""gsm8k"": 13.631507682800326}",brainstorming,
linear,triple,conversation+brainstorming+textsql,1.4106304168700863,3.8513690948486,0,"[0.2, 0.4, 0.4]","[0.4, 0.4, 0.2]",3.635883331298828,"{""brainstorming"": -3.8513690948486, ""conversation"": 5.43522608816986, ""textsql"": -1.0838171602891067}",brainstorming,
linear,triple,conversation+creative+company,8.79410810470577,8.874216747283903,0,"[0.4, 0.4, 0.2]","[0.2, 0.4, 0.4]",3.3022403717041016,"{""company"": -8.874216747283903, ""conversation"": 2.9041712836423508, ""creative"": -4.193475914001432}",company,
linear,triple,conversation+creative+docker,42.692950439453114,37.0336086273193,0,"[0.2, 0.6, 0.2]","[0.2, 0.4, 0.4]",9.009706974029541,"{""conversation"": -6.753610269795552, ""creative"": -37.0336086273193, ""docker"": -34.05487842559811}",creative,
linear,triple,conversation+creative+gsm8k,22.4457056045533,24.06001396179196,0,"[0.6, 0.2, 0.2]","[0.4, 0.4, 0.2]",2.0824193954467773,"{""conversation"": -11.070786240181244, ""creative"": -24.06001396179196, ""gsm8k"": -2.7707845687865884}",creative,
linear,triple,conversation+creative+textsql,4.305735301971428,4.847291183471647,0,"[0.4, 0.4, 0.2]","[0.2, 0.4, 0.4]",0.7626056671142578,"{""conversation"": -1.9958968423990338, ""creative"": -4.847291183471647, ""textsql"": 0.0944725481553004}",creative,
linear,triple,conversation+company+docker,38.429227542877165,33.014002513885465,0,"[0.4, 0.4, 0.2]","[0.4, 0.4, 0.2]",0.0,"{""company"": -27.326062393188444, ""conversation"": 5.956349264977457, ""docker"": -33.014002513885465}",docker,
linear,triple,conversation+company+gsm8k,7.179287147521954,21.56679935455319,0,"[0.4, 0.4, 0.2]","[0.6, 0.2, 0.2]",0.22745132446289062,"{""company"": -21.56679935455319, ""conversation"": -2.356583191746091, ""gsm8k"": 18.140014934539828}",company,
linear,triple,conversation+company+textsql,-0.039973756657319004,13.249769878387418,0,"[0.2, 0.2, 0.6]","[0.4, 0.2, 0.4]",3.4319043159484863,"{""company"": -13.249769878387418, ""conversation"": 4.454596866202084, ""textsql"": -0.38546979842292706}",company,
linear,triple,conversation+docker+gsm8k,33.99019546508795,13.898702322030989,0,"[0.4, 0.4, 0.2]","[0.2, 0.6, 0.2]",7.248694910024643,"{""conversation"": -13.898702322030989, ""docker"": -9.607961845397917, ""gsm8k"": -0.8647710800170572}",conversation,
linear,triple,conversation+docker+textsql,29.482665729522672,27.24379606246945,0,"[0.2, 0.2, 0.6]","[0.2, 0.2, 0.6]",0.0,"{""conversation"": -11.43496097116546, ""docker"": -27.24379606246945, ""textsql"": -0.4077979051657186}",docker,
linear,triple,conversation+gsm8k+textsql,-0.21932076054236455,3.2000943915031352,0,"[0.2, 0.2, 0.6]","[0.6, 0.2, 0.2]",4.975856295092463,"{""conversation"": -3.2000943915031352, ""gsm8k"": 14.351352977752718, ""textsql"": -1.5226513577240892}",conversation,
linear,triple,colorist+flex+energy,46.31383724212646,25.956395339965788,0,"[0.4, 0.2, 0.4]","[0.6, 0.2, 0.2]",1.9179701805114746,"{""colorist"": -14.554002952575651, ""energy"": -24.510327053070036, ""flex"": -25.956395339965788}",flex,
